,EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,Investigation IDs
20430,211910732, 137.111285, 18.886711, 13.431, GO16052_LC
27676,212175087, 135.225664, 23.610216, 13.431, GO16065_LC
9863,211525722, 131.748091, 13.502305, 13.431, GO16005_LC|GO16052_LC|GO16056_LC|GO16083_LC
18783,211858990, 138.598961, 18.142198, 13.431, GO16005_LC|GO16021_LC|GO16052_LC|GO16083_LC
8425,211476659, 130.908337, 12.801301, 13.432, GO16052_LC
22787,212003882, 132.871493, 20.319289, 13.433, GO16005_LC|GO16052_LC|GO16056_LC
30961,251296495, 139.296338, 16.239961, 13.433, GO16004_LC|GO16021_LC
11194,211595579, 136.644848, 14.481056, 13.433, GO16052_LC
10253,211537210, 134.356271, 13.663009, 13.434, GO16005_LC|GO16021_LC|GO16052_LC|GO16083_LC
8881,211496287, 136.188566, 13.087199, 13.435, GO16005_LC|GO16052_LC|GO16056_LC
20999,211925770, 138.708062, 19.110125, 13.435, GO16005_LC|GO16052_LC|GO16056_LC|GO16083_LC
34648,251401507, 137.362679, 24.873793, 13.436, GO16021_LC|GO16052_LC|GO16083_LC
29776,212230674, 130.752812, 25.427632, 13.436, GO16021_LC|GO16052_LC|GO16083_LC
21899,211949019, 130.770684, 19.458291, 13.436, GO16052_LC
22826,212005315, 128.471632, 20.343375, 13.437, GO16052_LC
21896,211948969, 130.621532, 19.457602, 13.437, GO16004_LC|GO16052_LC
17341,211818732, 135.844645, 17.581868, 13.437, GO16021_LC|GO16052_LC|GO16083_LC
7466,211444308, 134.46838, 12.313015, 13.438, GO16052_LC
29770,212230510, 131.557295, 25.417751, 13.438, GO16052_LC
15803,211740267, 136.991686, 16.470409, 13.439, GO16005_LC|GO16021_LC|GO16052_LC|GO16083_LC
11708,211613168, 133.942013, 14.718342, 13.44, GO16004_LC|GO16052_LC
23802,212033646, 133.140827, 20.814649, 13.441, GO16052_LC
6191,211412221, 133.349534, 11.824831, 13.441, GO16005_LC|GO16052_LC|GO16056_LC
19896,211895670, 134.697356, 18.662805, 13.442, GO16052_LC
17761,211830370, 129.657408, 17.748175, 13.442, GO16004_LC|GO16052_LC
30239,251282678, 140.603023, 14.723699, 13.442, GO16021_LC|GO16052_LC
20692,211917385, 129.654453, 18.986301, 13.442, GO16021_LC|GO16039_LC|GO16052_LC
17061,211810807, 136.354596, 17.470492, 13.443, GO16005_LC|GO16021_LC|GO16052_LC|GO16056_LC|GO16083_LC
17878,211833569, 133.332615, 17.792454, 13.443, GO16004_LC|GO16052_LC
28020,212184164, 135.060936, 23.848889, 13.443, GO16021_LC|GO16052_LC
5987,211407363, 135.209009, 11.753742, 13.443, GO16021_LC|GO16052_LC|GO16083_LC
29984,251277156, 140.290318, 14.131897, 13.444, GO16021_LC|GO16052_LC|GO16083_LC
32912,251351477, 140.237628, 21.202149, 13.445, GO16052_LC
10050,211530683, 131.335208, 13.572484, 13.445, GO16052_LC
29018,212212844, 130.06839, 24.698873, 13.446, GO16005_LC|GO16052_LC|GO16083_LC
17617,211826304, 139.095377, 17.689957, 13.446, GO16052_LC|GO16083_LC
6925,211430723, 129.703421, 12.105062, 13.446, GO16005_LC|GO16052_LC|GO16056_LC
15926,211743517, 134.023527, 16.516914, 13.446, GO16052_LC|GO16065_LC
32314,251338485, 139.281065, 20.13169, 13.446, GO16030_LC|GO16052_LC
32075,251329083, 139.091155, 19.295985, 13.446, GO16052_LC
21384,211935787, 134.452649, 19.261712, 13.447, GO16021_LC|GO16052_LC
33947,251383202, 136.259054, 23.682016, 13.447, GO16052_LC
21429,211936996, 135.786763, 19.279372, 13.447, GO16004_LC|GO16021_LC
23806,212033729, 136.903342, 20.815959, 13.448, GO16021_LC|GO16052_LC|GO16083_LC
15190,211721794, 131.550103, 16.210395, 13.448, GO16052_LC
10304,211538221, 137.394034, 13.677, 13.45, GO16021_LC|GO16039_LC
6561,211421985, 129.613083, 11.970131, 13.45, GO16052_LC
32905,251351396, 140.94422, 21.194009, 13.45, GO16021_LC|GO16052_LC
33635,251373237, 137.645887, 22.941234, 13.45, GO16052_LC
14858,211711832, 138.553652, 16.07339, 13.451, GO16021_LC|GO16052_LC|GO16083_LC
32167,251335936, 139.287925, 19.917061, 13.451, GO16052_LC
19686,211887839, 130.879382, 18.548525, 13.451, GO16021_LC|GO16022_LC|GO16031_LC|GO16052_LC|GO16060_LC
16365,211757297, 134.755489, 16.710808, 13.453, GO16021_LC|GO16052_LC|GO16083_LC
22074,211953890, 132.894295, 19.531585, 13.453, GO16021_LC|GO16052_LC
34670,251401954, 134.603522, 24.901458, 13.453, GO16005_LC|GO16052_LC|GO16083_LC
6585,211422676, 132.44911, 11.980715, 13.454, GO16021_LC|GO16031_LC|GO16064_LC
29084,212214544, 132.665426, 24.755403, 13.454, GO16052_LC
31046,251298461, 139.683337, 16.445474, 13.454, GO16052_LC
23008,212011311, 126.442582, 20.442014, 13.454, GO16021_LC|GO16052_LC
14933,211714144, 134.303523, 16.105165, 13.456, GO16004_LC|GO16021_LC|GO16052_LC
24102,212042345, 138.022936, 20.965915, 13.456, GO16052_LC
20734,211918547, 131.329904, 19.003022, 13.456, GO16021_LC|GO16022_LC|GO16031_LC|GO16052_LC|GO16060_LC
26258,212108721, 127.475434, 22.193331, 13.457, GO16052_LC
12922,211649662, 131.259677, 15.229574, 13.457, GO16021_LC|GO16052_LC
17645,211827147, 133.865097, 17.702041, 13.457, GO16021_LC|GO16052_LC
17565,211825003, 131.731793, 17.671402, 13.458, GO16052_LC
33201,251357249, 140.285312, 21.679301, 13.458, GO16021_LC|GO16052_LC
15286,211724720, 135.738224, 16.249515, 13.458, GO16021_LC|GO16052_LC
8275,211469742, 131.455669, 12.700103, 13.459, GO16021_LC|GO16052_LC
7833,211454853, 132.9052, 12.473885, 13.459, GO16021_LC|GO16064_LC
34249,251393106, 136.602099, 24.361569, 13.459, GO16021_LC|GO16052_LC|GO16083_LC
34116,251388059, 136.753444, 24.009818, 13.46, GO16052_LC
34174,251390852, 138.208827, 24.206627, 13.46, GO16021_LC|GO16052_LC
11218,211597081, 136.298086, 14.500827, 13.461, GO16021_LC|GO16052_LC
23353,212021377, 137.630141, 20.609985, 13.461, GO16052_LC
29588,212226194, 132.156947, 25.20108, 13.462, GO16052_LC
18684,211856436, 134.721455, 18.106626, 13.462, GO16004_LC
33122,251355537, 140.624639, 21.534195, 13.462, GO16021_LC|GO16052_LC
34750,251403523, 136.490446, 24.992955, 13.462, GO16004_LC|GO16052_LC
24781,212063334, 136.64312, 21.335572, 13.463, GO16021_LC|GO16052_LC
17486,211822594, 136.151658, 17.637193, 13.463, GO16005_LC|GO16021_LC|GO16052_LC|GO16056_LC|GO16083_LC
16473,211762016, 133.069067, 16.777387, 13.463, GO16052_LC
11710,211613191, 133.295568, 14.718679, 13.464, GO16052_LC
28887,212208807, 132.764363, 24.564464, 13.464, GO16052_LC
26900,212132763, 128.827651, 22.674289, 13.465, GO16005_LC|GO16052_LC
7866,211455831, 135.619901, 12.488394, 13.465, GO16052_LC
10536,211545340, 133.699391, 13.777257, 13.465, GO16052_LC
27274,212163652, 129.975789, 23.337943, 13.465, GO16021_LC|GO16065_LC
6605,211423147, 134.446412, 11.987919, 13.465, GO16052_LC
26990,212155214, 134.212208, 23.147682, 13.466, GO16021_LC|GO16052_LC
26381,212112204, 136.309061, 22.262306, 13.466, GO16052_LC
14901,211713335, 137.333621, 16.093777, 13.466, GO16005_LC|GO16021_LC|GO16052_LC|GO16083_LC
6736,211426934, 133.449721, 12.045444, 13.466, GO16004_LC|GO16052_LC
34194,251391490, 135.769711, 24.249578, 13.467, GO16052_LC
20314,211907179, 132.461518, 18.833682, 13.468, GO16004_LC|GO16052_LC
6313,211415204, 133.325309, 11.870453, 13.469, GO16052_LC
13516,211666594, 133.36151, 15.462475, 13.469, GO16052_LC
26879,212131016, 127.028682, 22.638962, 13.472, GO16052_LC
7926,211457772, 137.644664, 12.517973, 13.472, GO16021_LC|GO16052_LC|GO16083_LC
22116,211954922, 137.278527, 19.548579, 13.473, GO16021_LC|GO16052_LC
34239,251392711, 135.21894, 24.33624, 13.474, GO16004_LC|GO16052_LC
25015,212071927, 128.756825, 21.491031, 13.474, GO16052_LC
31957,251325800, 140.925199, 19.006187, 13.475, GO16052_LC
8624,211487707, 130.803667, 12.961455, 13.475, GO16052_LC
32458,251341209, 140.426047, 20.35226, 13.476, GO16004_LC|GO16052_LC
9673,211520001, 129.744183, 13.420771, 13.477, GO16052_LC
13712,211673546, 135.499021, 15.557221, 13.477, GO16052_LC
7456,211444087, 133.927037, 12.309589, 13.477, GO16021_LC|GO16052_LC
28742,212205776, 134.142022, 24.467625, 13.477, GO16052_LC
22103,211954582, 130.304942, 19.543032, 13.478, GO16052_LC|GO16056_LC|GO16060_LC|GO16071_LC
27862,212180557, 133.223708, 23.752492, 13.478, GO16052_LC
22285,211960212, 129.575925, 19.628068, 13.478, GO16004_LC|GO16052_LC
9035,211500905, 130.238109, 13.152598, 13.478, GO16052_LC
5703,211395048, 136.096659, 11.565262, 13.478, GO16021_LC|GO16052_LC|GO16083_LC
12426,211635857, 133.995582, 15.03989, 13.479, GO16004_LC|GO16021_LC
34759,251403597, 134.275426, 24.998067, 13.479, GO16052_LC
29763,212230270, 129.896022, 25.405476, 13.48, GO16052_LC
27658,212174434, 129.862971, 23.593237, 13.481, GO16021_LC|GO16065_LC
21195,211930794, 136.031025, 19.186711, 13.481, GO16052_LC
31591,251316020, 140.895235, 18.174776, 13.482, GO16021_LC|GO16052_LC|GO16083_LC
25991,212100393, 127.813566, 22.029345, 13.483, GO16052_LC
31250,251307305, 139.6062, 17.354022, 13.483, GO16052_LC
10347,211539807, 137.595252, 13.699332, 13.483, GO16021_LC|GO16052_LC|GO16083_LC
6750,211427165, 132.855432, 12.049022, 13.483, GO16031_LC|GO16052_LC|GO16064_LC|GO16065_LC|GO16069_LC
16254,211753712, 130.949094, 16.65992, 13.483, GO16052_LC
28401,212193907, 135.048262, 24.110967, 13.484, GO16052_LC
20004,211898261, 136.854633, 18.701276, 13.485, GO16021_LC|GO16052_LC
17116,211812160, 133.064644, 17.489027, 13.485, GO16011_LC|GO16021_LC
30571,251288475, 140.298597, 15.362494, 13.485, GO16021_LC|GO16052_LC
18421,211848468, 129.986172, 17.996944, 13.485, GO16021_LC|GO16052_LC
27999,212183753, 130.666561, 23.838246, 13.485, GO16004_LC|GO16052_LC
16330,211756103, 134.135845, 16.693326, 13.486, GO16004_LC|GO16021_LC
26193,212106550, 136.772696, 22.15, 13.486, GO16021_LC|GO16039_LC
29681,212228430, 132.037314, 25.310536, 13.487, GO16004_LC|GO16021_LC
6969,211431574, 133.355087, 12.118264, 13.487, GO16021_LC|GO16064_LC
8579,211486532, 136.881419, 12.944174, 13.487, GO16052_LC
6436,211418524, 137.160572, 11.919425, 13.488, GO16021_LC|GO16052_LC
7368,211441379, 131.431196, 12.267102, 13.489, GO16004_LC|GO16052_LC
11886,211618824, 134.708955, 14.797497, 13.489, GO16004_LC|GO16052_LC
12778,211645787, 130.766283, 15.17594, 13.49, GO16021_LC|GO16052_LC
22454,211966768, 130.858236, 19.727224, 13.49, GO16021_LC|GO16052_LC
30489,251287091, 139.608614, 15.201777, 13.49, GO16052_LC
21187,211930461, 130.088905, 19.181773, 13.49, GO16022_LC|GO16031_LC|GO16060_LC
26269,212109190, 136.276309, 22.202021, 13.49, GO16052_LC
17806,211831670, 134.881458, 17.765889, 13.491, GO16052_LC
8399,211475450, 130.319279, 12.784174, 13.492, GO16021_LC|GO16052_LC|GO16083_LC
13197,211658180, 131.120182, 15.346111, 13.492, GO16052_LC
29575,212225810, 130.710014, 25.182827, 13.492, GO16004_LC|GO16052_LC
14076,211687948, 139.059371, 15.752914, 13.493, GO16005_LC|GO16052_LC|GO16056_LC|GO16083_LC
20068,211900581, 133.93635, 18.734979, 13.493, GO16004_LC|GO16052_LC
9143,211504271, 134.254546, 13.199099, 13.494, GO16079_LC
15730,211738132, 130.098912, 16.440092, 13.494, GO16021_LC|GO16052_LC
12511,211638502, 134.374854, 15.076884, 13.494, GO16021_LC|GO16052_LC|GO16083_LC
34439,251397459, 137.56543, 24.633629, 13.495, GO16004_LC|GO16021_LC
22473,211968151, 130.31673, 19.747596, 13.496, GO16021_LC|GO16031_LC|GO16052_LC
10491,211543945, 136.208723, 13.756985, 13.496, GO16021_LC|GO16052_LC
9307,211509751, 130.194992, 13.276438, 13.498, GO16052_LC
6095,211409921, 133.594097, 11.791416, 13.498, GO16052_LC
28831,212207452, 134.330028, 24.519543, 13.499, GO16005_LC|GO16052_LC|GO16083_LC
31860,251323401, 140.730943, 18.801278, 13.499, GO16021_LC|GO16052_LC
18054,211838602, 136.923942, 17.863313, 13.499, GO16005_LC|GO16021_LC|GO16052_LC|GO16083_LC
27438,212168292, 134.110807, 23.446274, 13.5, GO16052_LC
19734,211889851, 134.988847, 18.577664, 13.5, GO16052_LC
29878,228682542, 136.4294128, 18.339735, 13.5, GO16071_LC|GO16079_LC|GO16095_LC
33892,251381633, 137.301259, 23.567659, 13.501, GO16004_LC|GO16021_LC|GO16052_LC
26213,212107264, 132.572247, 22.16461, 13.502, GO16005_LC
24386,212050006, 136.628421, 21.098412, 13.502, GO16005_LC|GO16021_LC|GO16052_LC|GO16083_LC
9012,211500372, 137.610567, 13.145326, 13.503, GO16052_LC
19871,211894899, 137.832425, 18.651504, 13.503, GO16005_LC|GO16052_LC|GO16083_LC
13336,211661447, 138.900218, 15.391303, 13.504, GO16004_LC|GO16052_LC
27917,212181674, 133.641503, 23.780535, 13.504, GO16052_LC
5899,211404980, 133.741966, 11.717617, 13.504, GO16004_LC|GO16052_LC
16709,211796208, 138.451882, 17.263353, 13.504, GO16052_LC
14068,211687804, 133.715882, 15.75085, 13.504, GO16004_LC|GO16021_LC
29044,212213683, 130.449262, 24.727219, 13.504, GO16052_LC
18534,211851780, 134.59651, 18.042486, 13.504, GO16004_LC|GO16052_LC
26244,212108144, 137.003253, 22.181662, 13.504, GO16052_LC
34375,251395953, 138.406646, 24.542324, 13.504, GO16052_LC
32784,251348406, 140.798007, 20.946523, 13.504, GO16021_LC|GO16052_LC
34986,251407441, 137.8777, 25.217691, 13.505, GO16052_LC
33910,251382141, 136.824829, 23.606952, 13.506, GO16052_LC
20644,211916120, 130.55289, 18.967511, 13.507, GO16021_LC|GO16052_LC
24717,212060869, 127.028746, 21.290389, 13.508, GO16052_LC
20450,211911228, 129.475875, 18.894461, 13.509, GO16005_LC|GO16052_LC|GO16056_LC
27641,212173952, 130.916308, 23.581138, 13.51, GO16052_LC
24138,212043149, 133.623761, 20.979537, 13.51, GO16052_LC
20613,211915068, 137.382555, 18.950704, 13.51, GO16052_LC
27581,212172027, 129.569639, 23.536016, 13.511, GO16052_LC
29704,212228839, 132.662245, 25.33018, 13.511, GO16052_LC|GO16083_LC
11464,211606256, 130.362456, 14.623957, 13.511, GO16021_LC|GO16052_LC
29556,212225311, 132.955527, 25.161769, 13.512, GO16052_LC
32053,251328158, 139.14921, 19.214532, 13.512, GO16005_LC|GO16052_LC|GO16083_LC
6497,211420187, 131.325111, 11.943664, 13.513, GO16052_LC
22682,212000353, 132.602441, 20.260393, 13.513, GO16052_LC
31152,251305042, 140.239621, 17.123632, 13.513, GO16052_LC
6320,211415386, 130.455932, 11.873112, 13.514, GO16021_LC|GO16052_LC
27244,212162810, 131.500149, 23.317519, 13.515, GO16021_LC|GO16052_LC
21577,211940266, 137.511675, 19.32935, 13.516, GO16052_LC
10542,211545457, 129.478833, 13.778732, 13.516, GO16052_LC
21282,211933164, 131.891951, 19.222878, 13.516, GO16004_LC|GO16052_LC
18745,211858052, 129.716616, 18.129186, 13.516, GO16021_LC|GO16052_LC
28559,212198455, 131.2271, 24.242662, 13.517, GO16021_LC|GO16052_LC
13175,211657577, 136.178297, 15.33763, 13.517, GO16052_LC
6120,211410542, 131.005765, 11.800726, 13.518, GO16052_LC
13365,211662125, 132.391334, 15.400604, 13.518, GO16021_LC|GO16052_LC|GO16083_LC
22213,211957888, 129.520668, 19.593742, 13.519, GO16052_LC
30599,251289127, 139.921684, 15.432123, 13.519, GO16021_LC|GO16052_LC|GO16083_LC
13421,211663683, 131.099294, 15.422587, 13.519, GO16021_LC|GO16052_LC|GO16083_LC
12875,211648475, 134.536598, 15.213008, 13.519, GO16021_LC|GO16052_LC
6564,211422023, 136.772517, 11.970637, 13.519, GO16052_LC|GO16083_LC
29722,212229239, 130.290177, 25.349612, 13.52, GO16052_LC
27433,212168259, 130.989702, 23.445522, 13.521, GO16052_LC
12438,211636148, 137.567304, 15.043905, 13.522, GO16052_LC|GO16083_LC
9909,211526666, 136.574902, 13.515782, 13.522, GO16021_LC|GO16052_LC
30945,251296163, 139.139137, 16.204549, 13.522, GO16004_LC|GO16021_LC|GO16052_LC
9198,211505876, 135.35409, 13.222096, 13.523, GO16004_LC|GO16052_LC
18518,211851240, 131.674345, 18.034997, 13.523, GO16005_LC|GO16021_LC|GO16052_LC|GO16083_LC
21290,211933411, 136.005572, 19.226701, 13.524, GO16005_LC
6298,211414707, 130.67893, 11.862852, 13.524, GO16052_LC
33751,251377113, 137.11352, 23.238343, 13.525, GO16021_LC|GO16080_LC|GO16080_SC
22738,212002546, 132.626502, 20.296164, 13.526, GO16052_LC
26376,212112130, 136.112652, 22.2606, 13.527, GO16021_LC|GO16052_LC
33588,251364776, 137.858263, 22.287174, 13.527, GO16004_LC|GO16052_LC
29706,212228853, 132.896038, 25.33099, 13.527, GO16052_LC
18409,211848163, 131.304734, 17.992525, 13.527, GO16021_LC|GO16052_LC
23562,212026661, 128.910679, 20.697869, 13.528, GO16052_LC
18385,211847496, 137.541001, 17.983255, 13.528, GO16052_LC|GO16083_LC
13293,211660533, 133.390677, 15.378793, 13.528, GO16021_LC|GO16052_LC
32931,251351980, 139.626743, 21.243572, 13.528, GO16052_LC
21841,211947536, 134.777634, 19.436064, 13.529, GO16021_LC|GO16052_LC
6202,211412429, 129.668813, 11.828074, 13.529, GO16052_LC
30614,251289477, 140.605831, 15.471725, 13.529, GO16052_LC
13119,211656000, 133.783197, 15.31586, 13.529, GO16004_LC|GO16052_LC
24772,212063066, 133.742433, 21.33077, 13.531, GO16021_LC|GO16052_LC
28481,212195645, 133.454956, 24.161238, 13.532, GO16052_LC|GO16083_LC
26247,212108172, 136.615208, 22.182372, 13.532, GO16021_LC|GO16052_LC
25019,212072000, 135.691717, 21.492276, 13.532, GO16052_LC
16727,211797230, 137.175871, 17.27708, 13.532, GO16052_LC|GO16083_LC
20059,211900261, 131.075967, 18.730733, 13.533, GO16021_LC|GO16052_LC
16850,211804718, 138.713285, 17.383757, 13.534, GO16052_LC
20021,211899149, 136.64517, 18.714307, 13.534, GO16052_LC
15609,211734781, 139.021779, 16.393717, 13.534, GO16021_LC|GO16052_LC
19964,211897300, 130.327687, 18.687215, 13.534, GO16021_LC|GO16052_LC
7198,211436463, 137.20143, 12.193052, 13.535, GO16021_LC|GO16052_LC|GO16083_LC
6831,211428649, 132.769588, 12.072018, 13.535, GO16021_LC|GO16031_LC|GO16064_LC
29599,212226404, 129.849509, 25.21059, 13.535, GO16004_LC|GO16052_LC
32841,251349624, 140.743367, 21.046883, 13.535, GO16052_LC|GO16083_LC
18533,211851714, 138.643695, 18.041426, 13.536, GO16052_LC
5929,211405745, 130.693773, 11.729245, 13.536, GO16052_LC
12017,211623043, 136.923296, 14.858286, 13.536, GO16004_LC|GO16052_LC
24071,212041256, 127.528697, 20.947737, 13.536, GO16052_LC
31556,251315031, 139.812134, 18.088586, 13.537, GO16021_LC|GO16052_LC|GO16065_LC
31158,251305157, 140.195259, 17.132812, 13.538, GO16021_LC|GO16052_LC|GO16083_LC
34331,251394805, 136.866158, 24.468267, 13.538, GO16021_LC|GO16052_LC
23832,212034481, 133.511795, 20.828356, 13.538, GO16052_LC
27265,212163353, 134.212972, 23.330465, 13.539, GO16011_LC|GO16021_LC|GO16052_LC|GO16065_LC
6255,211413752, 133.709545, 11.848265, 13.539, GO16011_LC|GO16015_LC|GO16052_LC|GO16077_LC|GO16101_LC|GO16011_SC|GO16015_SC|GO16101_SC
9789,211523482, 130.458888, 13.470791, 13.54, GO16052_LC
26086,212103522, 128.348032, 22.089463, 13.541, GO16052_LC
12646,211641731, 129.441821, 15.121439, 13.541, GO16052_LC
29297,212219268, 130.884297, 24.918417, 13.541, GO16052_LC|GO16083_LC
7116,211434963, 130.031534, 12.169656, 13.541, GO16052_LC
32740,251347390, 139.367852, 20.858746, 13.541, GO16021_LC|GO16052_LC|GO16083_LC
20744,211918719, 131.84459, 19.005562, 13.542, GO16052_LC
28406,212194002, 130.195095, 24.113844, 13.542, GO16021_LC|GO16052_LC|GO16083_LC
25482,212085117, 127.296771, 21.73575, 13.543, GO16021_LC|GO16052_LC
19596,211883240, 131.108849, 18.482835, 13.543, GO16004_LC|GO16052_LC
14237,211693712, 132.741307, 15.831278, 13.543, GO16004_LC|GO16052_LC
25704,212091067, 136.103595, 21.848594, 13.544, GO16021_LC|GO16052_LC
32159,251335762, 140.392717, 19.900482, 13.544, GO16004_LC|GO16052_LC
30803,251293155, 140.424065, 15.884943, 13.544, GO16021_LC|GO16052_LC|GO16083_LC
12637,211641428, 130.478871, 15.116981, 13.544, GO16021_LC|GO16052_LC
21362,211935130, 134.02948, 19.252181, 13.544, GO16005_LC|GO16021_LC|GO16052_LC
8302,211470897, 129.77739, 12.716737, 13.545, GO16052_LC
9290,211509131, 133.100522, 13.268387, 13.545, GO16021_LC|GO16028_LC
24319,212048255, 128.302812, 21.067635, 13.545, GO16052_LC|GO16083_LC
28233,212189806, 131.780755, 23.996996, 13.546, GO16021_LC|GO16052_LC
26036,212101914, 136.179759, 22.057802, 13.547, GO16005_LC|GO16052_LC|GO16083_LC
33898,251381828, 136.764305, 23.582132, 13.547, GO16021_LC|GO16052_LC
22544,211972837, 129.977592, 19.82192, 13.547, GO16011_LC|GO16021_LC|GO16038_LC|GO16065_LC
5732,211396707, 135.977654, 11.590425, 13.547, GO16052_LC
12615,211640862, 137.715217, 15.109716, 13.547, GO16004_LC|GO16021_LC|GO16052_LC
27473,212169140, 133.634764, 23.466322, 13.548, GO16052_LC
24916,212068776, 126.741225, 21.433445, 13.548, GO16052_LC
31815,251322334, 139.969295, 18.716644, 13.548, GO16052_LC
28671,212203718, 129.840906, 24.401652, 13.548, GO16052_LC
25945,212098854, 126.903314, 21.999104, 13.549, GO16052_LC
27760,212177506, 131.908487, 23.671603, 13.549, GO16052_LC
28523,212197048, 130.849475, 24.200637, 13.55, GO16052_LC
21116,211928450, 129.542072, 19.151013, 13.551, GO16004_LC|GO16052_LC
30824,251293636, 140.773313, 15.934996, 13.551, GO16052_LC
22773,212003539, 126.626412, 20.313671, 13.552, GO16052_LC
29710,212228994, 131.653493, 25.337463, 13.553, GO16004_LC|GO16021_LC
8795,211493455, 136.54764, 13.045826, 13.553, GO16052_LC
30638,251289850, 140.075494, 15.511332, 13.553, GO16021_LC|GO16052_LC
7880,211456221, 135.562377, 12.49407, 13.554, GO16052_LC
22935,212008710, 133.759338, 20.398351, 13.555, GO16022_LC|GO16052_LC|GO16060_LC|GO16071_LC
34411,251396856, 136.948188, 24.597748, 13.555, GO16004_LC|GO16052_LC
32016,251327347, 138.896297, 19.140662, 13.555, GO16021_LC|GO16052_LC
31987,251326612, 140.153468, 19.079602, 13.555, GO16005_LC|GO16052_LC|GO16083_LC
10250,211537178, 136.55104, 13.66257, 13.556, GO16052_LC
26741,212123548, 134.02116, 22.486678, 13.556, GO16052_LC
